user_id,user_name,user_contact,city_id,user_address
688,Paiman Nasyiah,+62 (015) 377 2248,1,"Jl. Pasir Koja No. 0
Lubuklinggau, Jawa Timur 87869"
689,Gabriella Kusumo,+62 (045) 740-7103,3,"Jl. Asia Afrika No. 63
Batu, Sumatera Selatan 04286"
690,Malik Nainggolan,+62-0464-524-9899,9,"Jl. Tubagus Ismail No. 3
Manado, Papua 47030"
691,Zulfa Riyanti,(0255) 654 4317,2,"Gang Tebet Barat Dalam No. 18
Pangkalpinang, Sulawesi Tenggara 41191"
692,"Nadine Nasyidah, M.Farm",+62 (006) 761-5691,7,"Gang Lembong No. 95
Padang Sidempuan, KU 71964"
693,Paramita Andriani,(008) 748 5521,5,"Jl. Kutisari Selatan No. 32
Kota Administrasi Jakarta Pusat, BA 98977"
694,Drs. Ihsan Marbun,+62 (095) 939 1581,4,"Gang Yos Sudarso No. 23
Salatiga, Bali 23617"
695,Salwa Pangestu,+62-0683-127-6685,10,"Gg. Merdeka No. 712
Bontang, JT 30528"
696,Sarah Widiastuti,+62 (0839) 737-4108,5,"Jalan Jakarta No. 9
Tebingtinggi, DI Yogyakarta 67612"
697,Dinda Gunarto,+62 (356) 737-4293,8,"Jl. Yos Sudarso No. 337
Sawahlunto, Jambi 47074"
698,Farah Mustofa,+62-04-608-8565,7,"Gang Bangka Raya No. 002
Payakumbuh, KI 74293"
699,Chelsea Mandala,+62 (0131) 501 0513,2,"Jalan Ciwastra No. 7
Pontianak, GO 12829"
700,Aurora Kusmawati,+62 (60) 704 2817,3,"Gg. Pacuan Kuda No. 32
Lubuklinggau, SU 42854"
701,Umar Saefullah,+62-0081-429-6654,7,"Gang R.E Martadinata No. 83
Bekasi, Kalimantan Selatan 85354"
702,Ratih Hidayat,+62-614-345-9257,6,"Gang Dipatiukur No. 9
Tidore Kepulauan, DI Yogyakarta 75450"
703,Puti Prasasta,+62 (025) 565-9988,9,"Jl. KH Amin Jasuta No. 239
Palu, BE 48006"
704,"Maryadi Purwanti, M.Pd",+62 (094) 725 8829,5,"Gang W.R. Supratman No. 187
Bandar Lampung, Jawa Tengah 33016"
705,Rina Gunawan,0867689207,1,"Jalan Suniaraja No. 307
Dumai, BA 06303"
706,Ir. Ella Puspita,+62-579-820-5119,9,"Jl. Sadang Serang No. 4
Singkawang, Kepulauan Riau 07286"
707,"Dr. Ibrahim Simbolon, S.IP",+62 (0327) 168-7651,9,"Jalan R.E Martadinata No. 0
Bengkulu, Sulawesi Barat 26504"
708,Sabrina Kusmawati,+62 (396) 262-4881,2,"Jl. Monginsidi No. 799
Samarinda, KU 26503"
709,"KH. Galak Tarihoran, S.Psi",(007) 753-5570,10,"Gang R.E Martadinata No. 46
Padangpanjang, NB 99131"
710,Farhunnisa Namaga,+62-0944-637-3319,2,"Gang Antapani Lama No. 288
Bukittinggi, Sulawesi Barat 00111"
711,Kani Wibowo,+62 (88) 769 3209,4,"Gang Cihampelas No. 273
Bukittinggi, Sumatera Barat 72624"
712,Dalima Pratama,(060) 097 2110,2,"Jalan Rajiman No. 83
Bandung, BT 90468"
713,Hj. Hana Hassanah,+62-0628-800-4212,8,"Gg. Kutai No. 069
Bandar Lampung, SS 35528"
714,Ella Saragih,+62 (0220) 093 9641,5,"Gg. Rajawali Timur No. 09
Bukittinggi, Jawa Timur 14006"
715,Maya Usada,+62 (12) 930 1566,7,"Gang Rajiman No. 2
Bekasi, SN 36268"
716,Candrakanta Riyanti,+62-956-632-2957,4,"Jalan Ahmad Yani No. 9
Mojokerto, KR 92634"
717,drg. Mala Halim,+62-092-555-5500,9,"Gang H.J Maemunah No. 3
Pangkalpinang, Jawa Barat 57999"
718,Diah Firgantoro,+62 (63) 172 8053,6,"Jl. BKR No. 09
Samarinda, Bengkulu 70306"
719,"Taswir Nugroho, M.M.",(096) 137 6555,4,"Gang Rawamangun No. 0
Blitar, YO 71019"
720,"Tira Najmudin, S.Psi",+62 (014) 595 1300,4,"Gg. Setiabudhi No. 12
Palopo, Kalimantan Tengah 86846"
721,"Kezia Mulyani, M.M.",+62 (097) 000 8844,3,"Gg. H.J Maemunah No. 27
Palopo, Papua Barat 89327"
722,Rini Maryadi,+62 (0125) 856 6223,6,"Jalan Cikapayang No. 944
Tual, Lampung 06163"
723,Imam Januar,+62 (029) 396-1940,4,"Gg. Astana Anyar No. 09
Palu, ST 83664"
724,Maryadi Rahmawati,+62-055-857-5673,3,"Jalan Siliwangi No. 9
Samarinda, BE 89260"
725,Aisyah Saragih,+62 (0679) 830 7973,8,"Gang Rumah Sakit No. 211
Serang, SN 54522"
726,"Dr. Simon Pratama, S.Farm",(0184) 626 5008,2,"Gang Rumah Sakit No. 53
Blitar, Papua 66992"
727,Sutan Bahuraksa Mandasari,(0221) 366 2655,5,"Gang Rumah Sakit No. 023
Lubuklinggau, Sulawesi Selatan 54606"
728,R.A. Kayla Jailani,+62-038-502-1787,4,"Gg. Gardujati No. 20
Pariaman, DKI Jakarta 28463"
729,Saadat Wijaya,088 513 3512,9,"Jalan Otto Iskandardinata No. 8
Jayapura, JB 33994"
730,Atmaja Sinaga,+62 (685) 498-3675,10,"Jalan Bangka Raya No. 131
Pontianak, SN 55251"
731,"dr. Maida Wulandari, S.I.Kom",(0354) 092 1982,9,"Gang Antapani Lama No. 351
Bengkulu, Sumatera Barat 51659"
732,Cut Paris Hassanah,+62-772-539-5281,9,"Gang Ahmad Dahlan No. 1
Ambon, AC 83248"
733,Aslijan Purwanti,+62 (005) 988-7813,6,"Jl. Antapani Lama No. 77
Bengkulu, Sulawesi Tenggara 65884"
734,Gawati Habibi,0854275616,6,"Gg. Antapani Lama No. 809
Prabumulih, BE 95612"
735,"Genta Waskita, S.Farm",+62 (0625) 968-0580,4,"Jl. Gegerkalong Hilir No. 770
Tomohon, JI 02674"
736,Shania Sihombing,+62 (044) 882-4682,1,"Jalan Cikutra Timur No. 6
Banjar, MA 71638"
737,Ulva Pertiwi,+62 (032) 803 6351,4,"Gang Ciumbuleuit No. 2
Palopo, Sulawesi Barat 75139"
738,Ir. Farah Wacana,+62-82-144-5660,4,"Gang Otto Iskandardinata No. 3
Salatiga, JI 67175"
739,Wani Saefullah,+62 (92) 115 5635,5,"Jalan Jamika No. 39
Batu, Kalimantan Selatan 69632"
740,Ihsan Firgantoro,+62 (0503) 846 3195,5,"Gg. Tebet Barat Dalam No. 4
Banda Aceh, Kalimantan Tengah 49469"
741,Raina Napitupulu,+62 (000) 761 7854,10,"Jl. Indragiri No. 699
Tebingtinggi, Kalimantan Tengah 47008"
742,Aswani Susanti,+62-0796-697-6107,9,"Gang Rungkut Industri No. 990
Kotamobagu, JT 04993"
743,Harto Nasyiah,084 355 4084,10,"Gang Sentot Alibasa No. 228
Bogor, Kalimantan Tengah 49625"
744,Cut Tina Prasetyo,+62 (658) 471 6747,6,"Gang S. Parman No. 8
Padang Sidempuan, RI 73078"
745,Vanya Siregar,+62-0468-407-8935,8,"Gg. Abdul Muis No. 06
Pariaman, Sulawesi Tengah 95489"
746,Saadat Putra,+62 (0746) 296 0762,9,"Gang Kebonjati No. 1
Bekasi, Banten 61572"
747,Cemeti Oktaviani,+62-24-455-8892,9,"Jalan S. Parman No. 38
Pematangsiantar, NB 06454"
748,"Tgk. Karen Siregar, S.Kom",+62 (725) 963-2723,10,"Gg. Kutai No. 42
Ambon, DKI Jakarta 38573"
749,Asman Hardiansyah,+62-179-956-8736,7,"Jalan Dipenogoro No. 02
Madiun, Sulawesi Selatan 62800"
750,"Dr. Galih Wahyudin, M.Kom.",+62-0396-797-1121,1,"Jl. Sukajadi No. 05
Kendari, Nusa Tenggara Timur 85330"
751,Ifa Lazuardi,(0731) 875-6310,1,"Gg. Dipatiukur No. 981
Cilegon, GO 36903"
752,Ratih Rajasa,(099) 053-1407,9,"Gang Jend. Sudirman No. 52
Singkawang, AC 22504"
753,Diah Aryani,+62 (03) 035-1239,3,"Jalan H.J Maemunah No. 6
Binjai, GO 34013"
754,"Prabowo Wibisono, S.E.",+62-566-447-1319,1,"Jl. Monginsidi No. 63
Medan, Sulawesi Tenggara 87187"
755,Zaenab Widiastuti,+62-058-714-5379,7,"Gang Tubagus Ismail No. 3
Singkawang, JT 71299"
756,Icha Pudjiastuti,+62 (123) 169 4332,5,"Jl. Rawamangun No. 57
Sabang, Jawa Tengah 78361"
757,Zulfa Wibisono,(0595) 339 7816,9,"Jl. Otto Iskandardinata No. 7
Magelang, Kalimantan Barat 19513"
758,Yuni Hartati,(0192) 507-9746,6,"Jalan Veteran No. 99
Palu, Kalimantan Utara 18550"
759,Luhung Puspasari,088 787 3620,4,"Jalan Sadang Serang No. 388
Batam, SG 25722"
760,drg. Mala Haryanti,+62-79-481-4618,1,"Gang Suniaraja No. 2
Kota Administrasi Jakarta Timur, KS 22028"
761,Karta Farida,+62 (76) 907 0043,5,"Jl. Sentot Alibasa No. 2
Tasikmalaya, JB 05705"
762,Victoria Haryanto,+62 (887) 827-4838,6,"Gg. Pasteur No. 25
Bandar Lampung, Papua 94362"
763,Yunita Wastuti,+62-112-809-3019,6,"Gang Cempaka No. 5
Tual, JB 65483"
764,Bagus Novitasari,(064) 369 1802,6,"Gang Rumah Sakit No. 925
Langsa, Jawa Barat 20243"
765,"Balamantri Januar, S.I.Kom",+62-064-577-1286,8,"Gang Cihampelas No. 1
Sungai Penuh, Bali 46051"
766,"R.A. Maya Wijayanti, S.Farm",(040) 544-4251,7,"Jalan HOS. Cokroaminoto No. 6
Pariaman, JA 53366"
767,Ir. Galar Halim,0821517149,9,"Gang Kutai No. 911
Solok, NB 71438"
768,Ulva Hasanah,+62 (0511) 344-3955,9,"Gang Sukajadi No. 8
Gorontalo, Kepulauan Riau 02775"
769,Bella Ramadan,+62 (074) 971 1802,1,"Jl. KH Amin Jasuta No. 10
Tangerang Selatan, DKI Jakarta 49785"
770,R. Pia Suartini,(098) 388-2884,1,"Gang Jayawijaya No. 199
Denpasar, KI 20428"
771,dr. Digdaya Laksmiwati,+62 (056) 735-0928,4,"Jl. M.T Haryono No. 6
Sukabumi, Kalimantan Utara 55216"
772,Maya Mayasari,+62 (015) 926-5691,1,"Gang Kutai No. 134
Bekasi, Bali 12310"
773,Jayeng Pangestu,(023) 012 7502,9,"Jl. Cihampelas No. 1
Tidore Kepulauan, JK 90580"
774,Panji Purwanti,(0028) 276-7806,2,"Gg. Rajawali Timur No. 188
Tasikmalaya, LA 72596"
775,Drs. Endra Lazuardi,0892071011,8,"Gg. Ciwastra No. 34
Medan, KB 22413"
776,Victoria Hutasoit,+62 (92) 140 4517,5,"Jl. Laswi No. 039
Surabaya, Sulawesi Utara 24784"
777,Liman Kusmawati,+62-0858-819-6155,8,"Gg. S. Parman No. 9
Lubuklinggau, Lampung 98253"
778,Uda Permadi,(0316) 011 6343,2,"Jalan Dipenogoro No. 80
Ternate, BB 52621"
779,"Uchita Putra, S.IP",(052) 525 9811,2,"Jl. Rumah Sakit No. 127
Blitar, Bengkulu 76112"
780,Galang Maulana,(0984) 305-9643,8,"Gg. Ir. H. Djuanda No. 5
Bandar Lampung, Sulawesi Utara 66803"
781,Cinta Salahudin,+62-41-587-9307,6,"Gg. Tubagus Ismail No. 166
Bandung, Kalimantan Utara 59645"
782,"drg. Kairav Ramadan, S.IP",+62-0145-422-6195,3,"Jalan Medokan Ayu No. 0
Samarinda, RI 11333"
783,"Ir. Daryani Suartini, S.T.",(0738) 794-2438,10,"Gang Cihampelas No. 43
Surakarta, GO 08269"
784,Yunita Laksita,+62-746-245-1576,10,"Jl. Raya Ujungberung No. 4
Kotamobagu, Maluku 57010"
785,Purwadi Nuraini,+62 (013) 978-2209,8,"Gang PHH. Mustofa No. 821
Pematangsiantar, BA 25174"
786,Edi Simanjuntak,+62-417-052-7197,4,"Jl. Abdul Muis No. 892
Lubuklinggau, Kalimantan Timur 26543"
787,"Gilda Waskita, S.Psi",+62 (855) 063-6222,7,"Jl. M.T Haryono No. 448
Bandar Lampung, DKI Jakarta 78452"
788,Kezia Samosir,+62 (0586) 539 4246,1,"Jl. Rajiman No. 5
Bandar Lampung, MA 67975"
789,Erik Palastri,+62-577-100-5825,7,"Jl. Antapani Lama No. 09
Banjar, Bengkulu 07368"
790,Hafshah Hidayanto,081 494 3343,9,"Jalan Setiabudhi No. 973
Metro, Papua Barat 83487"
791,Galur Pangestu,+62-01-218-4220,4,"Jalan Suryakencana No. 86
Banjarbaru, Banten 94102"
792,"Zamira Jailani, S.Pt",(094) 582 9967,8,"Jalan Pacuan Kuda No. 1
Gorontalo, JI 49745"
793,"dr. Cengkal Damanik, S.Farm",+62 (023) 265 8198,6,"Jalan Sukabumi No. 807
Blitar, MA 12355"
794,"Pardi Najmudin, M.Ak",+62 (072) 274-1339,1,"Jalan Raya Ujungberung No. 151
Pariaman, Aceh 50986"
795,"Darimin Maryadi, S.IP",+62 (0365) 070-5019,5,"Jl. Tubagus Ismail No. 628
Denpasar, Jambi 53802"
796,Damu Rajata,(078) 485 9738,5,"Gg. Ciumbuleuit No. 597
Tasikmalaya, YO 60589"
797,Cecep Hartati,+62-0793-323-7289,5,"Gg. Rajawali Timur No. 432
Bitung, DI Yogyakarta 80458"
798,R. Zaenab Farida,+62-078-252-7824,7,"Gang Pacuan Kuda No. 780
Padang Sidempuan, YO 60278"
799,Prasetya Mahendra,+62 (515) 959 1971,7,"Jalan R.E Martadinata No. 92
Prabumulih, SN 56758"
800,"Cawisono Habibi, S.Pd",+62 (959) 108 7269,9,"Jalan Gegerkalong Hilir No. 4
Banjarbaru, Sulawesi Selatan 06374"
801,"Tgk. Yunita Santoso, M.M.",+62-42-104-4364,6,"Jalan Jend. A. Yani No. 818
Bogor, Jambi 28760"
802,"T. Banawa Prayoga, S.Psi",+62-93-613-9987,6,"Gang Cihampelas No. 035
Mataram, RI 13136"
803,Gasti Najmudin,+62 (271) 533-0138,1,"Jalan Jamika No. 90
Batam, DKI Jakarta 17912"
804,Nadine Mansur,+62 (0631) 459-1203,2,"Jl. Setiabudhi No. 01
Gorontalo, ST 41315"
805,Sabrina Hutapea,+62 (479) 176-4401,6,"Gang Antapani Lama No. 98
Kota Administrasi Jakarta Selatan, JB 64019"
806,"Cut Lala Mulyani, M.Farm",+62 (78) 529 3495,1,"Gang Sukajadi No. 443
Padangpanjang, Sumatera Utara 42885"
807,Carub Namaga,(024) 551-0189,10,"Jalan Ciwastra No. 6
Mataram, SN 08451"
808,Vanesa Prasetyo,+62-0763-869-5019,3,"Gg. Tebet Barat Dalam No. 811
Bogor, Bali 94287"
809,drg. Setya Wijayanti,(068) 794-6473,7,"Jl. Rungkut Industri No. 120
Bukittinggi, SR 40012"
810,Edi Latupono,+62-60-870-4146,2,"Gang Raya Setiabudhi No. 251
Denpasar, GO 41577"
811,Ilyas Mandasari,+62 (058) 115 5924,3,"Jalan Cihampelas No. 694
Purwokerto, Sumatera Selatan 91250"
812,Sari Hartati,+62 (53) 497 8876,4,"Gg. Siliwangi No. 14
Meulaboh, KI 00115"
813,Paiman Usamah,080 223 7870,10,"Jl. Rumah Sakit No. 573
Tegal, KR 43919"
814,Dr. Malik Hartati,(093) 298 6698,7,"Gg. Tebet Barat Dalam No. 5
Surakarta, KT 58608"
815,Dodo Hardiansyah,089 564 0215,4,"Jl. Kebonjati No. 9
Sukabumi, Aceh 84918"
816,Hj. Wani Gunarto,+62 (404) 420 4935,3,"Gg. Joyoboyo No. 7
Kendari, NB 54678"
817,Langgeng Simanjuntak,+62 (004) 649 3904,3,"Jl. Bangka Raya No. 40
Gorontalo, BE 15686"
818,Prima Rajasa,(022) 613 0281,9,"Jalan Rungkut Industri No. 1
Kotamobagu, JB 72551"
819,Elvina Puspita,084 229 6353,4,"Jl. Raya Ujungberung No. 3
Tasikmalaya, KR 32892"
820,Pranawa Astuti,+62 (308) 320-5932,9,"Gg. Gegerkalong Hilir No. 6
Palangkaraya, SU 26168"
821,Samiah Waskita,(056) 083 1053,5,"Gg. Lembong No. 225
Tasikmalaya, ST 26975"
822,Yono Adriansyah,+62 (81) 715-6960,2,"Jalan Monginsidi No. 24
Subulussalam, Sumatera Barat 11484"
823,"drg. Kasiyah Nasyidah, S.Pt",0896452824,2,"Gang Antapani Lama No. 52
Palu, Sulawesi Utara 08769"
824,Rafid Kusmawati,+62-94-556-7299,6,"Jalan Rajiman No. 982
Kediri, SU 73959"
825,"R. Usyi Tarihoran, M.Farm",+62 (091) 660-1551,1,"Jl. Otto Iskandardinata No. 8
Tebingtinggi, BE 38157"
826,"Ghani Winarsih, S.IP",+62 (80) 055 6666,9,"Jalan PHH. Mustofa No. 30
Pasuruan, Gorontalo 25710"
827,Wage Haryanti,+62 (49) 041-8607,9,"Jl. Kapten Muslihat No. 69
Subulussalam, Kalimantan Utara 18581"
828,"R. Lantar Suryatmi, S.E.",+62 (27) 913-7515,9,"Gg. Raya Ujungberung No. 527
Metro, Nusa Tenggara Barat 98635"
829,Viman Sitorus,(0111) 942 1534,5,"Gang Pasteur No. 8
Jambi, Sulawesi Selatan 32948"
830,"Lili Manullang, S.Pd",082 441 9210,6,"Gg. Cihampelas No. 966
Cimahi, Sulawesi Tengah 43155"
831,Tantri Halim,(0718) 550-2102,5,"Jalan Bangka Raya No. 0
Banjar, YO 84565"
832,Danu Aryani,+62 (04) 625-3542,2,"Gg. Antapani Lama No. 814
Parepare, Aceh 35455"
833,Tgk. Hasan Safitri,(030) 380-3838,1,"Jalan R.E Martadinata No. 01
Gorontalo, Kepulauan Bangka Belitung 94541"
834,Victoria Samosir,0874954658,8,"Gg. Moch. Ramdan No. 33
Bogor, Kalimantan Tengah 50431"
835,Bahuraksa Sirait,(0677) 793 8179,2,"Jalan Gardujati No. 215
Mataram, MU 24715"
836,"Halima Fujiati, M.Ak",+62-488-775-7073,9,"Jl. Setiabudhi No. 171
Madiun, SR 17827"
837,Yuni Sihotang,+62 (006) 390 2175,1,"Jalan Kutai No. 56
Denpasar, BA 09464"
838,Novi Wijayanti,(0603) 373 5219,8,"Jalan Joyoboyo No. 435
Pekanbaru, Maluku Utara 32727"
839,KH. Unggul Santoso,+62-0268-496-8499,2,"Gg. Jend. A. Yani No. 60
Sawahlunto, Papua Barat 96544"
840,"Jagaraga Saptono, S.E.",0827628990,6,"Jalan Kiaracondong No. 06
Sabang, Gorontalo 93305"
841,Drs. Widya Riyanti,+62 (0257) 277 9184,4,"Jl. Rungkut Industri No. 935
Pasuruan, GO 91538"
842,"R. Cinthia Mayasari, S.T.",(054) 024-1836,9,"Gang Lembong No. 2
Jambi, Riau 76758"
843,Yuliana Safitri,(071) 179 1739,6,"Jl. Jayawijaya No. 6
Cilegon, Bali 94269"
844,Emong Samosir,+62-091-190-4996,10,"Gang Monginsidi No. 4
Tomohon, Sumatera Utara 58667"
845,Maman Gunawan,+62 (893) 510 9377,4,"Jalan Ronggowarsito No. 9
Balikpapan, BA 32996"
846,Unjani Kusmawati,+62 (023) 507 6682,1,"Gg. Cikutra Barat No. 0
Bogor, SG 83363"
847,"Balangga Wahyuni, S.Farm",(0251) 000 5373,5,"Gang Peta No. 395
Cilegon, GO 32816"
848,"Nyoman Wahyuni, S.H.",+62-841-691-4229,2,"Jl. Gedebage Selatan No. 89
Batu, DKI Jakarta 17639"
849,Dr. Uchita Maryati,+62 (0419) 860 7398,4,"Jl. Waringin No. 50
Tanjungpinang, Kalimantan Barat 72640"
850,Ina Saefullah,086 365 1649,3,"Jalan Jend. Sudirman No. 999
Pasuruan, BB 84401"
851,"Ir. Tania Pudjiastuti, S.Kom",(006) 295 6272,8,"Jalan Monginsidi No. 57
Parepare, Kalimantan Utara 54173"
852,Shania Wahyuni,+62 (018) 109-8372,10,"Gang Suniaraja No. 8
Bima, Kalimantan Selatan 01509"
853,R. Lantar Dabukke,+62 (74) 844 4651,9,"Gang Pasteur No. 13
Tasikmalaya, KB 59697"
854,Dt. Laswi Rahayu,+62-46-158-4186,9,"Jl. Ciumbuleuit No. 3
Batam, Kalimantan Selatan 63947"
855,"Tgk. Luwar Namaga, S.Gz",0875012811,1,"Gang Rumah Sakit No. 879
Jambi, SU 83865"
856,"Dasa Pranowo, S.Sos",+62 (0035) 353-3226,4,"Gang Ciwastra No. 97
Batam, KI 33037"
857,Ir. Warsa Rahmawati,+62-067-849-5581,2,"Jl. Gedebage Selatan No. 98
Kota Administrasi Jakarta Utara, Kalimantan Selatan 70553"
858,drg. Rina Najmudin,+62 (70) 082 5330,1,"Gg. Cempaka No. 871
Kotamobagu, SU 06135"
859,Cawisadi Fujiati,(0579) 265-8452,6,"Gang Dr. Djunjunan No. 469
Serang, SN 96646"
860,"Hairyanto Maryadi, M.TI.",+62 (0420) 531 2929,1,"Jalan Soekarno Hatta No. 6
Solok, BB 67601"
861,Sutan Lukita Pertiwi,(0847) 071 7468,6,"Gang Gardujati No. 6
Mataram, KU 97761"
862,Asmadi Hutapea,+62-77-315-0553,10,"Gg. HOS. Cokroaminoto No. 4
Tebingtinggi, SB 87937"
863,Jinawi Mardhiyah,082 180 1532,3,"Jl. PHH. Mustofa No. 1
Tomohon, JI 25015"
864,Elisa Prabowo,(085) 463 6294,8,"Jalan Monginsidi No. 779
Bima, Bali 30559"
865,"Puti Zamira Zulkarnain, S.I.Kom",+62 (37) 118 2239,5,"Gg. Raya Setiabudhi No. 70
Tanjungbalai, Kalimantan Tengah 40246"
866,"drg. Anita Halim, M.Kom.",(010) 592-7856,4,"Gang KH Amin Jasuta No. 040
Kota Administrasi Jakarta Selatan, Maluku Utara 26724"
867,"Lili Hariyah, S.Gz",(040) 488 7424,2,"Jalan M.T Haryono No. 710
Bukittinggi, Sulawesi Selatan 85617"
868,Qori Gunarto,+62-0172-646-1594,6,"Gg. Dipenogoro No. 934
Pematangsiantar, MU 66184"
869,"Dt. Banara Permata, S.Gz",+62 (041) 639-7488,2,"Gang HOS. Cokroaminoto No. 788
Depok, Sulawesi Tenggara 36425"
870,Karimah Prayoga,+62-00-709-4182,8,"Gg. Joyoboyo No. 0
Samarinda, Jawa Barat 28070"
871,Ir. Pranawa Maryadi,(020) 410 8623,4,"Jalan Sadang Serang No. 7
Surakarta, Aceh 21791"
872,Puti Manullang,+62-07-464-0294,10,"Jalan Ahmad Yani No. 766
Payakumbuh, Bengkulu 43090"
873,Karta Kuswoyo,+62 (76) 750 9894,7,"Gang Wonoayu No. 959
Yogyakarta, SS 30588"
874,R. Carub Yuniar,+62-0654-351-0910,8,"Gang Dipatiukur No. 714
Jambi, AC 42621"
875,"KH. Martaka Rajata, S.Ked",+62-58-230-8823,2,"Gang Kutai No. 839
Parepare, RI 91043"
876,Ida Mahendra,+62-49-539-2453,6,"Gang Astana Anyar No. 97
Pontianak, SN 34729"
877,Fitriani Simbolon,+62-017-232-6702,10,"Jl. Suniaraja No. 343
Batam, BA 96224"
878,"R.M. Rudi Puspita, M.TI.",+62 (096) 113 4302,5,"Jalan Kebonjati No. 226
Banjar, Banten 55983"
879,Wardaya Wahyuni,+62 (0145) 533 0091,6,"Jalan Gedebage Selatan No. 827
Cimahi, Papua Barat 24818"
880,Olga Prasasta,+62-666-779-0253,2,"Gg. Stasiun Wonokromo No. 33
Sawahlunto, JK 79855"
881,"Drs. Ina Suartini, M.Ak",(055) 596-8396,2,"Jl. Ciumbuleuit No. 9
Cilegon, SR 76349"
882,"Tgk. Rini Hutagalung, S.Psi",+62 (025) 191 1486,6,"Gg. Rajiman No. 2
Langsa, ST 46977"
883,"KH. Galar Narpati, M.M.",+62-0411-026-3279,10,"Gang Raya Ujungberung No. 49
Langsa, GO 14040"
884,Gatra Nasyiah,(088) 485 2041,8,"Gg. Pasirkoja No. 8
Cimahi, Sulawesi Utara 34819"
885,"Elma Wibowo, M.TI.",(048) 009 7523,9,"Gang Dipenogoro No. 82
Bengkulu, YO 62737"
886,Jasmin Tampubolon,+62 (0132) 767 7202,5,"Gg. Raya Ujungberung No. 550
Solok, SB 95104"
887,"Rina Ardianto, M.Pd",+62 (48) 033 2425,2,"Gang Raya Setiabudhi No. 0
Bengkulu, SR 05774"
888,"Tgk. Cengkir Pratama, S.Psi",(0190) 653 9747,1,"Gg. Cikutra Timur No. 342
Salatiga, KU 09986"
889,Wardi Saragih,(012) 226-1444,2,"Jalan Pacuan Kuda No. 1
Cimahi, Maluku 48644"
890,KH. Karman Waluyo,(0602) 282 5127,4,"Gg. Otto Iskandardinata No. 55
Manado, MA 24791"
891,Lalita Siregar,+62 (43) 922 9777,8,"Gang M.T Haryono No. 7
Dumai, AC 39348"
892,Naradi Santoso,+62 (0673) 035 7115,1,"Jl. Ahmad Yani No. 03
Cilegon, Maluku 92175"
893,Hamzah Andriani,+62 (022) 017-2618,5,"Gg. Raya Ujungberung No. 281
Tanjungbalai, LA 42749"
894,Zizi Wibowo,+62-070-961-8642,10,"Gang W.R. Supratman No. 141
Singkawang, RI 14184"
895,Maya Handayani,+62 (39) 831-4582,8,"Jl. Rajawali Barat No. 897
Langsa, Bengkulu 11561"
896,Ina Prabowo,(033) 292-5933,10,"Jalan Suniaraja No. 016
Probolinggo, Papua 97067"
897,Rahayu Waskita,0828540054,8,"Gg. Raya Ujungberung No. 1
Metro, Jambi 29732"
898,Kasiyah Suartini,+62 (006) 407-0107,9,"Jalan BKR No. 26
Purwokerto, NB 79921"
899,Anom Wibowo,+62 (36) 873 5332,6,"Jalan Cihampelas No. 53
Kotamobagu, DKI Jakarta 06418"
900,"Cut Maria Pratama, S.Pd",+62-550-623-5073,5,"Gang Pelajar Pejuang No. 52
Salatiga, Jawa Timur 85525"
901,"Ir. Janet Rahimah, S.E.",(047) 690-4660,4,"Jl. Laswi No. 355
Denpasar, Sumatera Selatan 12642"
902,"drg. Salwa Zulkarnain, M.Kom.",+62 (25) 910-3261,9,"Gg. Rungkut Industri No. 50
Jayapura, Nusa Tenggara Barat 32537"
903,Kamila Pradana,+62 (082) 819 2397,7,"Jl. Antapani Lama No. 4
Tanjungpinang, Riau 31948"
904,Digdaya Usada,087 868 8765,10,"Gang Monginsidi No. 13
Langsa, SU 81406"
905,Kasiyah Putra,+62-63-823-0917,6,"Jalan Peta No. 58
Pangkalpinang, PB 02982"
906,Mustofa Ardianto,+62-170-814-6459,3,"Gang R.E Martadinata No. 166
Tasikmalaya, KB 76361"
907,Puti Victoria Prasetyo,+62 (17) 371 5626,9,"Gang Rumah Sakit No. 7
Sorong, Papua Barat 65715"
908,"Tgk. Asirwada Hidayat, M.M.",+62-81-592-7240,5,"Jl. Rumah Sakit No. 5
Kota Administrasi Jakarta Utara, Kalimantan Utara 34732"
909,R. Cakrabuana Widodo,+62 (10) 835 6826,8,"Gg. Ahmad Yani No. 58
Kota Administrasi Jakarta Barat, Nusa Tenggara Timur 87003"
910,Nadia Sihombing,+62-507-986-0023,1,"Gang Rajiman No. 0
Ambon, DI Yogyakarta 53168"
911,R.M. Caturangga Aryani,+62 (011) 021 8794,5,"Jl. Monginsidi No. 66
Sabang, Sumatera Selatan 85819"
912,Nova Saputra,(034) 041-8196,1,"Jl. Joyoboyo No. 99
Madiun, Jawa Timur 86290"
913,"Manah Pratama, S.E.I",085 694 0639,4,"Jl. Kapten Muslihat No. 93
Sibolga, SG 79654"
914,"KH. Soleh Suartini, S.Sos",+62 (283) 655 6472,6,"Gang Medokan Ayu No. 278
Sabang, KR 38585"
915,Vinsen Mandala,(053) 196-6165,4,"Gg. Kebonjati No. 341
Serang, Kepulauan Bangka Belitung 53173"
916,"dr. Ida Hidayat, S.Kom",+62 (021) 751-9915,7,"Jl. H.J Maemunah No. 5
Pariaman, NB 87006"
917,Sari Maheswara,+62 (56) 709-9381,1,"Jalan Sukabumi No. 30
Cirebon, Kalimantan Selatan 80987"
